timestamp,Q,I,F
254124,-7.07,27.07,131328.00
254155,13.45,34.30,4104.00
254187,-7.06,26.96,131328.00
254218,13.32,34.40,4104.00
254249,-7.05,26.92,131328.00
254280,13.45,34.38,4104.00
254311,-7.06,27.01,131328.00
254343,13.41,34.65,4104.00
254374,-7.18,26.83,131328.00
254405,13.42,34.22,4104.00
254436,-7.12,26.87,131328.00
254467,13.42,34.44,4104.00
254499,-6.94,26.84,131328.00
254530,13.25,34.40,4104.00
254561,-7.12,26.81,131328.00
254592,13.41,34.17,4104.00
254623,-6.90,26.85,131328.00
254654,13.21,34.38,4104.00
254686,-6.91,26.78,131328.00
254717,13.24,34.50,4104.00
254748,-6.95,26.66,131328.00
254779,13.35,34.13,4104.00
254810,-6.93,26.74,131328.00
254842,13.34,34.30,4104.00
254873,-7.05,26.68,131328.00
254904,13.25,34.36,4104.00
254935,-6.81,26.68,131328.00
254966,13.27,34.12,4104.00
254998,-6.80,26.78,131328.00
255029,13.35,34.19,4104.00
255060,-7.04,26.68,131328.00
255091,13.31,34.23,4104.00
255122,-6.82,26.59,131328.00
255153,13.38,34.27,4104.00
255185,-6.92,26.63,131328.00
255216,13.23,34.54,4104.00
255247,-7.09,26.51,131328.00
255278,13.10,34.30,4104.00
255309,-6.87,26.66,131328.00
255341,13.12,34.42,4104.00
255372,-6.92,26.65,131328.00
255403,13.12,34.30,4104.00
255434,-7.08,26.44,131328.00
255465,13.10,34.38,4104.00
255497,-6.95,26.52,131328.00
255528,13.23,34.63,4104.00
255559,-7.03,26.70,131328.00
255590,13.34,34.29,4104.00
255621,-6.80,26.73,131328.00
255653,13.28,34.68,4104.00
255684,-6.96,26.82,131328.00
255715,13.51,34.54,4104.00
255746,-6.72,27.03,131328.00
255777,13.35,34.70,4104.00
255808,-6.93,26.89,131328.00
255840,13.19,34.58,4104.00
255871,-7.10,26.86,131328.00
255902,13.32,34.79,4104.00
255933,-7.04,26.72,131328.00
255964,13.26,34.63,4104.00
255996,-7.01,26.79,131328.00
256027,13.32,34.72,4104.00
256058,-7.05,26.80,131328.00
256089,13.28,34.45,4104.00
256120,-7.24,26.55,131328.00
256152,13.28,34.57,4104.00
256183,-7.05,26.66,131328.00
256214,13.24,34.56,4104.00
256245,-6.95,26.52,131328.00
256276,13.39,34.38,4104.00
256307,-6.89,26.68,131328.00
256339,13.27,34.58,4104.00
256370,-6.95,26.57,131328.00
256401,13.30,34.68,4104.00
256432,-7.00,26.55,131328.00
256463,13.41,34.47,4104.00
256495,-6.75,26.64,131328.00
256526,13.30,34.59,4104.00
256557,-6.74,26.70,131328.00
256588,13.39,34.48,4104.00
256619,-6.79,26.62,131328.00
256651,13.46,34.51,4104.00
256682,-6.83,26.55,131328.00
256713,13.37,34.31,4104.00
256744,-7.03,26.57,131328.00
256775,13.34,34.40,4104.00
256807,-7.01,26.42,131328.00
256838,13.14,34.55,4104.00
256869,-6.99,26.33,131328.00
256900,13.21,34.62,4104.00
256931,-6.81,26.45,131328.00
256962,13.18,34.34,4104.00
256994,-6.93,26.21,131328.00
257025,13.20,34.64,4104.00
257056,-7.05,26.28,131328.00
257087,13.31,34.42,4104.00
257118,-7.14,26.27,131328.00
257150,13.21,34.46,4104.00
257181,-7.03,26.38,131328.00
257212,13.32,34.74,4104.00
257243,-6.92,26.33,131328.00
257274,13.18,34.72,4104.00
257306,-7.05,26.19,131328.00
257337,13.34,34.48,4104.00
257368,-6.86,26.26,131328.00
257399,13.31,34.45,4104.00
257430,-6.91,26.13,131328.00
257461,13.30,34.33,4104.00
257493,-6.89,26.06,131328.00
257524,13.22,34.48,4104.00
257555,-6.99,25.99,131328.00
257586,13.20,34.39,4104.00
257617,-7.16,26.05,131328.00
257649,13.24,34.67,4104.00
257680,-7.12,26.09,131328.00
257711,13.27,34.21,4104.00
257742,-7.09,25.99,131328.00
257773,13.05,34.49,4104.00
257805,-7.04,26.16,131328.00
257836,13.24,34.52,4104.00
257867,-6.93,26.11,131328.00
257898,13.20,34.47,4104.00
257929,-7.18,25.98,131328.00
257961,13.12,34.43,4104.00
257992,-7.12,25.96,131328.00
258023,13.15,34.56,4104.00
258054,-7.08,25.92,131328.00
258085,13.32,34.32,4104.00
258116,-6.85,26.29,131328.00
258148,13.27,34.68,4104.00
258179,-7.09,26.27,131328.00
258210,13.26,34.72,4104.00
258241,-6.93,26.33,131328.00
258272,13.12,34.61,4104.00
258304,-7.06,26.30,131328.00
258335,13.24,34.70,4104.00
258366,-7.05,26.42,131328.00
258397,13.29,34.98,4104.00
258428,-6.91,26.33,131328.00
258460,13.24,34.85,4104.00
258491,-7.04,26.68,131328.00
258522,13.36,35.09,4104.00
258553,-7.19,26.96,131328.00
258584,13.63,35.14,4104.00
258615,-7.19,26.92,131328.00
258647,13.55,35.45,4104.00
258678,-7.19,26.83,131328.00
258709,13.42,35.58,4104.00
258740,-7.33,26.80,131328.00
258771,13.51,35.46,4104.00
258803,-6.99,26.99,131328.00
258834,13.54,35.57,4104.00
258865,-7.31,27.21,131328.00
258896,13.61,35.87,4104.00
258927,-7.26,27.32,131328.00
258959,13.59,35.91,4104.00
258990,-7.21,27.17,131328.00
259021,13.53,35.71,4104.00
259052,-7.12,27.14,131328.00
259083,13.64,35.85,4104.00
259115,-7.12,27.06,131328.00
259146,13.47,35.62,4104.00
259177,-6.98,27.13,131328.00
259208,13.66,35.85,4104.00
259239,-7.14,26.92,131328.00
259270,13.58,35.72,4104.00
259302,-6.98,27.07,131328.00
259333,13.51,35.67,4104.00
259364,-7.05,26.95,131328.00
259395,13.53,35.40,4104.00
259426,-6.88,26.77,131328.00
259458,13.37,35.46,4104.00
259489,-7.12,26.55,131328.00
259520,13.28,35.36,4104.00
259551,-7.11,26.43,131328.00
259582,13.39,35.24,4104.00
259614,-6.93,26.62,131328.00
259645,13.34,35.16,4104.00
259676,-7.10,26.46,131328.00
259707,13.30,35.02,4104.00
259738,-7.11,26.14,131328.00
259769,13.15,34.97,4104.00
259801,-6.98,26.11,131328.00
259832,13.33,34.60,4104.00
259863,-7.08,25.98,131328.00
259894,13.20,34.89,4104.00
259925,-7.11,25.73,131328.00
259957,13.28,34.43,4104.00
259988,-6.89,25.73,131328.00
260019,13.17,34.65,4104.00
260050,-7.18,25.54,131328.00
260081,13.20,34.34,4104.00
260113,-7.06,25.53,131328.00
260144,13.04,34.40,4104.00
260175,-7.00,25.62,131328.00
260206,13.17,34.25,4104.00
260237,-7.01,25.61,131328.00
260269,13.11,34.40,4104.00
260300,-7.05,25.53,131328.00
260331,13.21,34.33,4104.00
260362,-7.10,25.70,131328.00
260393,13.01,34.57,4104.00
260424,-7.05,25.46,131328.00
260456,13.03,34.37,4104.00
260487,-7.13,25.45,131328.00
260518,13.13,34.14,4104.00
260549,-6.90,25.43,131328.00
260580,13.04,34.32,4104.00
260612,-7.10,25.46,131328.00
260643,13.24,34.32,4104.00
260674,-6.93,25.49,131328.00
260705,13.10,34.23,4104.00
260736,-7.12,25.40,131328.00
260768,13.22,34.62,4104.00
260799,-7.10,25.32,131328.00
260830,12.94,34.61,4104.00
260861,-7.18,25.17,131328.00
260892,12.95,34.50,4104.00
260923,-7.22,25.33,131328.00
260955,13.22,34.66,4104.00
260986,-7.23,25.35,131328.00
261017,13.00,34.36,4104.00
261048,-6.89,25.40,131328.00
261079,13.14,34.23,4104.00
261111,-6.91,25.37,131328.00
261142,13.00,34.59,4104.00
261173,-6.95,25.25,131328.00
261204,12.97,34.46,4104.00
261235,-7.19,25.22,131328.00
261267,13.00,34.47,4104.00
261298,-7.21,25.17,131328.00
261329,13.14,34.34,4104.00
261360,-7.14,25.39,131328.00
261391,13.12,34.28,4104.00
261423,-6.99,25.44,131328.00
261454,13.06,34.53,4104.00
261485,-7.17,25.57,131328.00
261516,13.10,34.67,4104.00
261547,-7.18,25.40,131328.00
261578,13.16,34.38,4104.00
261610,-7.06,25.41,131328.00
261641,13.10,34.66,4104.00
261672,-7.21,25.30,131328.00
261703,12.91,34.32,4104.00
261734,-7.03,25.32,131328.00
261766,13.19,34.68,4104.00
261797,-7.11,25.28,131328.00
261828,13.10,34.58,4104.00
261859,-7.16,25.45,131328.00
261890,13.06,34.36,4104.00
261922,-7.20,25.44,131328.00
261953,13.11,34.70,4104.00
261984,-6.98,25.47,131328.00
262015,13.22,34.45,4104.00
262046,-7.22,25.49,131328.00
262077,13.02,34.83,4104.00
262109,-7.04,25.62,131328.00
262140,13.26,34.52,4104.00
262171,-7.14,25.60,131328.00
262202,13.08,34.61,4104.00
262233,-7.11,25.65,131328.00
262265,13.08,34.59,4104.00
262296,-7.28,25.45,131328.00
262327,13.04,34.72,4104.00
262358,-7.16,25.60,131328.00
262389,13.26,34.65,4104.00
262421,-6.99,25.66,131328.00
262452,13.12,34.86,4104.00
262483,-6.99,25.44,131328.00
262514,13.14,34.75,4104.00
262545,-7.05,25.44,131328.00
262576,13.17,34.75,4104.00
262608,-7.21,25.38,131328.00
262639,12.99,34.54,4104.00
262670,-7.28,25.29,131328.00
262701,13.00,34.47,4104.00
262732,-7.22,25.27,131328.00
262764,13.08,34.63,4104.00
262795,-6.96,25.43,131328.00
262826,13.12,34.72,4104.00
262857,-7.11,25.45,131328.00
262888,13.19,34.49,4104.00
262920,-7.11,25.46,131328.00
262951,13.20,34.51,4104.00
262982,-6.97,25.51,131328.00
263013,13.13,34.73,4104.00
263044,-7.15,25.49,131328.00
263076,13.12,34.77,4104.00
263107,-7.16,25.69,131328.00
263138,13.20,34.80,4104.00
263169,-6.97,25.88,131328.00
263200,13.17,34.82,4104.00
263231,-7.14,25.51,131328.00
263263,13.26,34.84,4104.00
263294,-7.15,25.37,131328.00
263325,13.22,34.40,4104.00
263356,-7.19,25.12,131328.00
263387,13.22,34.55,4104.00
263419,-7.14,25.39,131328.00
263450,13.04,34.66,4104.00
263481,-7.20,25.42,131328.00
263512,13.14,34.85,4104.00
263543,-7.27,25.38,131328.00
263575,13.23,34.70,4104.00
263606,-7.18,25.44,131328.00
263637,13.14,35.01,4104.00
263668,-7.15,25.39,131328.00
263699,13.22,34.65,4104.00
263730,-6.97,25.37,131328.00
263762,13.01,34.66,4104.00
263793,-6.94,25.20,131328.00
263824,13.04,34.58,4104.00
263855,-7.19,25.32,131328.00
263886,13.03,34.62,4104.00
263918,-6.95,25.27,131328.00
263949,13.17,34.42,4104.00
263980,-7.18,25.26,131328.00
264011,13.07,34.70,4104.00
264042,-7.32,25.29,131328.00
264074,13.07,34.80,4104.00
264105,-7.05,25.13,131328.00
264136,13.15,34.56,4104.00
264167,-7.26,25.23,131328.00
264198,13.00,34.63,4104.00
264230,-7.44,25.26,131328.00
264261,13.11,34.73,4104.00
264292,-7.38,25.12,131328.00
264323,13.23,34.85,4104.00
264354,-7.32,25.15,131328.00
264385,13.07,34.60,4104.00
264417,-7.26,25.16,131328.00
264448,13.12,34.75,4104.00
264479,-7.24,25.28,131328.00
264510,13.16,34.86,4104.00
264541,-7.06,25.20,131328.00
264573,13.08,34.91,4104.00
264604,-7.08,25.22,131328.00
264635,13.08,34.74,4104.00
264666,-6.99,25.38,131328.00
264697,13.22,35.07,4104.00
264729,-7.30,25.27,131328.00
264760,13.30,34.72,4104.00
264791,-7.19,25.32,131328.00
264822,13.05,34.78,4104.00
264853,-7.06,25.17,131328.00
264884,12.83,34.65,4104.00
264916,-7.19,24.96,131328.00
264947,13.01,34.73,4104.00
264978,-7.11,25.20,131328.00
265009,13.04,34.64,4104.00
265040,-7.10,25.10,131328.00
265072,13.12,34.95,4104.00
265103,-7.30,25.11,131328.00
265134,13.00,34.97,4104.00
265165,-7.24,25.09,131328.00
265196,13.08,34.86,4104.00
265228,-7.16,25.38,131328.00
265259,13.00,34.89,4104.00
265290,-7.02,25.13,131328.00
265321,13.21,34.47,4104.00
265352,-7.03,25.11,131328.00
265384,12.84,34.64,4104.00
265415,-7.12,25.11,131328.00
265446,13.10,34.45,4104.00
265477,-7.09,25.05,131328.00
265508,12.98,34.70,4104.00
265539,-7.18,24.98,131328.00
265571,13.09,34.44,4104.00
265602,-7.18,24.92,131328.00
265633,13.00,34.81,4104.00
265664,-7.05,24.97,131328.00
265695,13.16,34.56,4104.00
265727,-7.28,25.07,131328.00
265758,13.26,34.75,4104.00
265789,-7.14,24.90,131328.00
265820,12.96,34.75,4104.00
265851,-7.24,24.96,131328.00
265883,13.04,34.87,4104.00
265914,-7.07,24.88,131328.00
265945,13.08,34.70,4104.00
265976,-7.34,25.11,131328.00
266007,13.06,34.72,4104.00
266038,-7.17,25.02,131328.00
266070,12.83,34.66,4104.00
266101,-7.26,24.87,131328.00
266132,13.08,34.49,4104.00
266163,-6.99,25.17,131328.00
266194,13.06,34.79,4104.00
266226,-7.03,24.88,131328.00
266257,13.17,34.44,4104.00
266288,-7.21,25.17,131328.00
266319,13.02,34.74,4104.00
266350,-7.24,25.04,131328.00
266382,13.06,34.56,4104.00
266413,-6.99,24.90,131328.00
266444,13.15,34.87,4104.00
266475,-7.12,24.94,131328.00
266506,13.13,34.87,4104.00
266538,-7.26,24.97,131328.00
266569,12.92,34.53,4104.00
266600,-7.20,24.80,131328.00
266631,12.91,34.72,4104.00
266662,-7.05,25.13,131328.00
266693,13.02,34.44,4104.00
266725,-7.15,25.07,131328.00
266756,12.90,34.50,4104.00
266787,-6.97,25.00,131328.00
266818,13.02,34.50,4104.00
266849,-7.00,25.21,131328.00
266881,13.04,34.49,4104.00
266912,-6.96,25.01,131328.00
266943,13.06,34.31,4104.00
266974,-7.20,25.17,131328.00
267005,13.20,34.20,4104.00
267037,-6.96,25.30,131328.00
267068,12.94,34.39,4104.00
267099,-7.05,25.38,131328.00
267130,12.84,34.29,4104.00
267161,-7.10,25.42,131328.00
267192,13.22,34.11,4104.00
267224,-7.03,25.53,131328.00
267255,13.18,34.09,4104.00
267286,-7.09,25.61,131328.00
267317,13.27,34.13,4104.00
267348,-7.01,25.93,131328.00
267380,13.16,34.36,4104.00
267411,-7.05,25.92,131328.00
267442,13.36,34.21,4104.00
267473,-7.12,26.15,131328.00
267504,13.26,34.35,4104.00
267536,-7.06,26.16,131328.00
267567,13.33,34.40,4104.00
267598,-7.00,26.37,131328.00
267629,13.46,34.30,4104.00
267660,-7.09,26.67,131328.00
267692,13.34,34.70,4104.00
267723,-6.97,26.77,131328.00
267754,13.45,34.88,4104.00
267785,-7.06,27.02,131328.00
267816,13.39,34.55,4104.00
267847,-7.06,26.71,131328.00
267879,13.59,34.55,4104.00
267910,-7.02,26.87,131328.00
267941,13.47,34.58,4104.00
267972,-6.79,26.94,131328.00
268003,13.47,34.79,4104.00
268035,-7.06,26.87,131328.00
268066,13.52,34.42,4104.00
268097,-7.03,26.87,131328.00
268128,13.37,34.76,4104.00
268159,-6.81,26.80,131328.00
268191,13.32,34.64,4104.00
268222,-6.97,26.77,131328.00
268253,13.46,34.67,4104.00
268284,-6.95,26.80,131328.00
268315,13.51,34.39,4104.00
268346,-6.85,26.67,131328.00
268378,13.24,34.61,4104.00
268409,-7.13,26.60,131328.00
268440,13.39,34.58,4104.00
268471,-7.13,26.43,131328.00
268502,13.26,34.52,4104.00
268534,-6.92,26.48,131328.00
268565,13.41,34.34,4104.00
268596,-7.17,26.39,131328.00
268627,13.47,34.30,4104.00
268658,-7.04,26.40,131328.00
268690,13.48,34.60,4104.00
268721,-7.09,26.31,131328.00
268752,13.24,34.62,4104.00
268783,-7.01,26.31,131328.00
268814,13.14,34.39,4104.00
268846,-7.15,26.11,131328.00
268877,13.36,34.20,4104.00
268908,-6.90,26.11,131328.00
268939,13.43,34.16,4104.00
268970,-6.96,26.18,131328.00
269001,13.28,34.32,4104.00
269033,-7.05,26.21,131328.00
269064,13.12,34.31,4104.00
269095,-7.09,26.06,131328.00
269126,13.06,34.27,4104.00
269157,-6.92,26.02,131328.00
269189,13.26,34.07,4104.00
269220,-7.08,25.94,131328.00
269251,13.16,34.49,4104.00
269282,-7.09,25.96,131328.00
269313,13.14,34.33,4104.00
269345,-7.03,25.90,131328.00
269376,13.04,34.25,4104.00
269407,-6.83,25.90,131328.00
269438,13.11,34.18,4104.00
269469,-6.73,25.94,131328.00
269500,13.09,34.25,4104.00
269532,-7.05,25.82,131328.00
269563,13.32,34.01,4104.00
269594,-7.03,25.91,131328.00
269625,13.15,34.07,4104.00
269656,-7.09,25.73,131328.00
269688,13.18,34.38,4104.00
269719,-7.14,25.76,131328.00
269750,13.00,34.37,4104.00
269781,-6.81,25.80,131328.00
269812,12.91,34.17,4104.00
269844,-6.87,25.84,131328.00
269875,13.02,34.11,4104.00
269906,-7.07,25.78,131328.00
269937,13.24,34.35,4104.00
269968,-7.08,25.70,131328.00
270000,13.26,34.05,4104.00
270031,-7.21,25.85,131328.00
270062,13.15,34.31,4104.00
270093,-7.10,25.77,131328.00
270124,13.12,34.07,4104.00
270155,-6.98,25.76,131328.00
270187,13.08,34.15,4104.00
270218,-6.91,25.77,131328.00
270249,13.07,34.13,4104.00
270280,-6.70,25.82,131328.00
270311,12.94,34.18,4104.00
270343,-6.82,25.70,131328.00
270374,13.12,34.12,4104.00
270405,-7.01,25.56,131328.00
270436,13.01,34.17,4104.00
270467,-7.01,25.54,131328.00
270499,13.11,34.13,4104.00
270530,-6.90,25.74,131328.00
270561,13.05,34.19,4104.00
270592,-6.86,25.79,131328.00
270623,13.16,34.37,4104.00
270654,-6.99,25.64,131328.00
270686,13.06,34.17,4104.00
270717,-6.96,25.57,131328.00
270748,13.04,34.07,4104.00
270779,-6.75,25.72,131328.00
270810,12.95,34.11,4104.00
270842,-6.92,25.70,131328.00
270873,12.99,34.09,4104.00
270904,-6.86,25.88,131328.00
270935,12.97,34.08,4104.00
270966,-7.06,25.80,131328.00
270998,13.07,34.31,4104.00
271029,-6.98,25.76,131328.00
271060,13.10,34.32,4104.00
271091,-6.95,25.88,131328.00
271122,13.30,34.34,4104.00
271153,-6.91,25.88,131328.00
271185,13.26,34.34,4104.00
271216,-7.04,25.93,131328.00
271247,13.03,34.21,4104.00
271278,-6.94,25.90,131328.00
271309,13.14,34.34,4104.00
271341,-6.93,26.02,131328.00
271372,13.02,34.23,4104.00
271403,-6.89,25.93,131328.00
271434,13.17,34.45,4104.00
271465,-7.08,26.00,131328.00
271497,13.12,34.23,4104.00
271528,-6.95,26.01,131328.00
271559,13.07,34.45,4104.00
271590,-6.78,25.96,131328.00
271621,13.14,34.46,4104.00
271653,-6.97,26.16,131328.00
271684,13.16,34.42,4104.00
271715,-6.85,25.78,131328.00
271746,13.10,34.21,4104.00
271777,-6.86,25.88,131328.00
271808,13.17,34.09,4104.00
271840,-6.79,25.81,131328.00
271871,13.00,34.17,4104.00
271902,-6.97,26.04,131328.00
271933,13.10,34.14,4104.00
271964,-6.90,25.75,131328.00
271996,13.26,34.00,4104.00
272027,-7.15,25.56,131328.00
272058,13.04,34.44,4104.00
272089,-6.83,25.68,131328.00
272120,13.06,34.35,4104.00
272152,-6.95,25.68,131328.00
272183,13.10,34.23,4104.00
272214,-7.05,25.60,131328.00
272245,13.14,34.34,4104.00
272276,-6.88,25.52,131328.00
272307,12.99,34.25,4104.00
272339,-6.82,25.60,131328.00
272370,13.07,34.07,4104.00
272401,-6.73,25.58,131328.00
272432,13.02,34.19,4104.00
272463,-6.78,25.48,131328.00
272495,13.10,33.91,4104.00
272526,-6.79,25.38,131328.00
272557,12.96,34.07,4104.00
272588,-6.97,25.35,131328.00
272619,12.97,34.29,4104.00
272651,-6.94,25.28,131328.00
272682,13.04,33.94,4104.00
272713,-6.89,25.41,131328.00
272744,12.97,34.11,4104.00
272775,-6.78,25.23,131328.00
272807,12.85,34.22,4104.00
272838,-6.95,25.04,131328.00
272869,12.96,34.15,4104.00
272900,-6.85,25.09,131328.00
272931,13.07,34.13,4104.00
272962,-7.03,25.15,131328.00
272994,13.04,34.36,4104.00
273025,-7.02,25.20,131328.00
273056,12.99,33.99,4104.00
273087,-7.05,24.97,131328.00
273118,12.92,34.34,4104.00
273150,-6.95,25.15,131328.00
273181,12.92,34.36,4104.00
273212,-6.99,25.15,131328.00
273243,12.90,34.29,4104.00
273274,-6.92,25.11,131328.00
273306,12.86,34.29,4104.00
273337,-6.99,25.14,131328.00
273368,12.90,34.17,4104.00
273399,-6.85,25.33,131328.00
273430,12.96,34.37,4104.00
273461,-6.75,25.04,131328.00
273493,12.73,34.25,4104.00
273524,-7.05,25.07,131328.00
273555,12.88,34.38,4104.00
273586,-6.98,25.05,131328.00
273617,13.02,34.02,4104.00
273649,-7.12,25.19,131328.00
273680,13.02,34.38,4104.00
273711,-7.03,25.03,131328.00
273742,12.92,34.34,4104.00
273773,-6.99,25.04,131328.00
273805,13.04,34.05,4104.00
273836,-7.08,25.25,131328.00
273867,12.95,34.29,4104.00
273898,-7.03,25.41,131328.00
273929,13.01,34.36,4104.00
273961,-6.99,25.24,131328.00
273992,12.98,34.30,4104.00
274023,-6.89,25.43,131328.00
274054,13.06,34.42,4104.00
274085,-6.77,25.51,131328.00
274116,13.09,34.09,4104.00
274148,-6.89,25.66,131328.00
274179,13.10,34.17,4104.00
274210,-6.83,26.01,131328.00
274241,13.20,34.29,4104.00
274272,-6.99,25.91,131328.00
274304,13.09,34.30,4104.00
274335,-6.75,26.03,131328.00
274366,13.28,34.34,4104.00
274397,-7.10,26.12,131328.00
274428,13.20,34.47,4104.00
274460,-6.93,26.57,131328.00
274491,13.37,34.42,4104.00
274522,-7.11,26.73,131328.00
274553,13.41,34.91,4104.00
274584,-6.92,26.84,131328.00
274615,13.52,34.49,4104.00
274647,-7.08,27.06,131328.00
274678,13.53,34.48,4104.00
274709,-7.15,26.96,131328.00
274740,13.66,34.59,4104.00
274771,-6.90,27.44,131328.00
274803,13.69,34.71,4104.00
274834,-7.05,27.45,131328.00
274865,13.57,35.03,4104.00
274896,-7.12,27.88,131328.00
274927,13.89,35.36,4104.00
274959,-7.18,28.09,131328.00
274990,13.85,35.11,4104.00
275021,-7.06,28.65,131328.00
275052,13.87,35.48,4104.00
275083,-7.12,28.66,131328.00
275115,14.05,35.38,4104.00
275146,-7.03,29.13,131328.00
275177,14.08,35.61,4104.00
275208,-6.75,29.23,131328.00
275239,14.21,35.75,4104.00
275270,-7.16,29.68,131328.00
275302,14.18,36.03,4104.00
275333,-7.14,29.67,131328.00
275364,14.16,36.02,4104.00
275395,-7.16,29.91,131328.00
275426,14.20,36.07,4104.00
275458,-6.91,30.00,131328.00
275489,14.26,36.09,4104.00
275520,-7.01,30.09,131328.00
275551,14.29,36.05,4104.00
275582,-7.05,30.15,131328.00
275614,14.24,36.29,4104.00
275645,-7.01,30.09,131328.00
275676,14.08,35.99,4104.00
275707,-7.12,29.91,131328.00
275738,14.31,35.72,4104.00
275769,-6.88,29.55,131328.00
275801,14.07,35.65,4104.00
275832,-7.05,29.11,131328.00
275863,14.16,35.38,4104.00
275894,-7.08,28.88,131328.00
275925,14.07,35.32,4104.00
275957,-6.89,28.53,131328.00
275988,14.02,35.09,4104.00
276019,-6.99,28.41,131328.00
276050,13.81,34.91,4104.00
276081,-7.03,27.94,131328.00
276113,13.75,34.76,4104.00
276144,-6.96,27.70,131328.00
276175,13.74,35.05,4104.00
276206,-7.05,27.43,131328.00
276237,13.40,34.73,4104.00
276269,-6.82,27.33,131328.00
276300,13.33,34.62,4104.00
276331,-7.08,27.17,131328.00
276362,13.38,34.56,4104.00
276393,-7.03,26.95,131328.00
276424,13.41,34.30,4104.00
276456,-6.91,26.73,131328.00
276487,13.40,34.23,4104.00
276518,-7.10,26.60,131328.00
276549,13.36,34.16,4104.00
276580,-6.98,26.45,131328.00
276612,13.25,34.38,4104.00
276643,-6.97,26.72,131328.00
276674,13.28,34.12,4104.00
276705,-7.03,26.37,131328.00
276736,13.32,34.07,4104.00
276768,-7.12,26.08,131328.00
276799,13.17,34.38,4104.00
276830,-6.95,26.19,131328.00
276861,13.11,34.28,4104.00
276892,-6.78,26.17,131328.00
276923,13.07,34.30,4104.00
276955,-7.18,25.85,131328.00
276986,13.07,34.32,4104.00
277017,-7.19,26.10,131328.00
277048,13.14,34.15,4104.00
277079,-6.94,25.93,131328.00
277111,13.02,34.10,4104.00
277142,-7.20,25.84,131328.00
277173,13.09,34.21,4104.00
277204,-6.92,26.07,131328.00
277235,13.02,34.42,4104.00
277267,-6.92,26.05,131328.00
277298,13.28,34.17,4104.00
277329,-6.86,26.02,131328.00
277360,13.14,34.54,4104.00
277391,-7.01,25.97,131328.00
277423,13.29,34.23,4104.00
277454,-7.10,26.09,131328.00
277485,13.26,34.32,4104.00
277516,-7.11,26.01,131328.00
277547,13.16,34.72,4104.00
277578,-7.06,25.94,131328.00
277610,13.19,34.25,4104.00
277641,-6.99,25.89,131328.00
277672,13.08,34.26,4104.00
277703,-7.03,25.79,131328.00
277734,13.22,34.11,4104.00
277766,-6.97,26.03,131328.00
277797,13.21,34.54,4104.00
277828,-7.08,25.92,131328.00
